President       Date Approve Disapprove    Inaug Days
3768       Ford  12/2/1975      45         37   8/9/74  480
3769       Ford 11/18/1975      41         46   8/9/74  466
3770       Ford 10/28/1975      44         43   8/9/74  445
3771       Ford 10/14/1975      46         40   8/9/74  431
3772       Ford  10/6/1975      47         36   8/9/74  423
3773       Ford   9/9/1975      44         38   8/9/74  396
3774       Ford  8/12/1975      46         38   8/9/74  368
3775       Ford  7/29/1975      45         36   8/9/74  354
3776       Ford  6/24/1975      51         33   8/9/74  319
3777       Ford  5/27/1975      50         32   8/9/74  291
3778       Ford   5/5/1975      39         43   8/9/74  269
3779       Ford  4/15/1975      39         46   8/9/74  249
3780       Ford   4/1/1975      43         36   8/9/74  235
3781       Ford  3/25/1975      36         43   8/9/74  228
3782       Ford   3/4/1975      38         44   8/9/74  207
3783       Ford  2/25/1975      38         45   8/9/74  200
3784       Ford  1/28/1975      38         43   8/9/74  172
3785       Ford   1/7/1975      37         38   8/9/74  151
3786       Ford  12/3/1974      42         41   8/9/74  116
3787       Ford 11/12/1974      48         31   8/9/74   95
3788       Ford  11/5/1974      47         33   8/9/74   88
3789       Ford 10/15/1974      53         28   8/9/74   67
3790       Ford  10/8/1974      52         28   8/9/74   60
3791       Ford  9/24/1974      49         28   8/9/74   46
3792       Ford   9/3/1974      66         12   8/9/74   25
3793       Ford  8/13/1974      70          3   8/9/74    4
3794      Nixon   8/5/1974      24         66  1/20/69 2023
3795      Nixon   7/9/1974      23         62  1/20/69 1996
3796      Nixon  6/25/1974      27         58  1/20/69 1982
3797      Nixon  6/18/1974      25         61  1/20/69 1975
3798      Nixon  5/28/1974      27         60  1/20/69 1954
3799      Nixon  5/20/1974      26         61  1/20/69 1946
3800      Nixon   5/7/1974      24         61  1/20/69 1933
3801      Nixon  4/30/1974      25         57  1/20/69 1926
3802      Nixon  4/30/1974      26         59  1/20/69 1926
3803      Nixon   4/9/1974      25         61  1/20/69 1905
3804      Nixon  3/26/1974      25         65  1/20/69 1891
3805      Nixon  3/12/1974      26         62  1/20/69 1877
3806      Nixon  2/12/1974      25         63  1/20/69 1849
3807      Nixon  2/12/1974      26         63  1/20/69 1849
3808      Nixon  1/29/1974      28         58  1/20/69 1835
3809      Nixon  1/15/1974      26         63  1/20/69 1821
3810      Nixon   1/2/1974      22         54  1/20/69 1808
3811      Nixon  12/4/1973      28         60  1/20/69 1779
3812      Nixon 11/27/1973      30         58  1/20/69 1772
3813      Nixon 10/30/1973      26         62  1/20/69 1744
3814      Nixon 10/16/1973      27         59  1/20/69 1730
3815      Nixon  10/2/1973      29         56  1/20/69 1716
3816      Nixon  9/18/1973      32         58  1/20/69 1702
3817      Nixon   9/4/1973      33         55  1/20/69 1688
3818      Nixon  8/14/1973      36         54  1/20/69 1667
3819      Nixon   7/3/1973      39         49  1/20/69 1625
3820      Nixon  5/29/1973      42         42  1/20/69 1590
3821      Nixon   5/8/1973      44         45  1/20/69 1569
3822      Nixon   5/1/1973      44         41  1/20/69 1562
3823      Nixon   5/1/1973      44         42  1/20/69 1562
3824      Nixon  4/24/1973      47         40  1/20/69 1555
3825      Nixon   4/3/1973      53         36  1/20/69 1534
3826      Nixon  3/27/1973      57         33  1/20/69 1527
3827      Nixon  2/13/1973      65         25  1/20/69 1485
3828      Nixon  1/23/1973      66         25  1/20/69 1464
3829      Nixon   1/9/1973      51         36  1/20/69 1450
3830      Nixon  12/5/1972      59         29  1/20/69 1415
3831      Nixon 11/30/1972      62         28  1/20/69 1410
3832      Nixon  6/20/1972      56         32  1/20/69 1247
3833      Nixon  6/13/1972      59         30  1/20/69 1240
3834      Nixon  5/23/1972      61         30  1/20/69 1219
3835      Nixon  4/25/1972      53         36  1/20/69 1191
3836      Nixon  3/21/1972      52         36  1/20/69 1156
3837      Nixon  2/29/1972      55         31  1/20/69 1135
3838      Nixon   2/1/1972      51         36  1/20/69 1107
3839      Nixon   1/4/1972      49         39  1/20/69 1079
3840      Nixon 12/13/1971      49         36  1/20/69 1057
3841      Nixon  11/2/1971      49         36  1/20/69 1016
3842      Nixon 10/11/1971      50         36  1/20/69  994
3843      Nixon  8/30/1971      47         37  1/20/69  952
3844      Nixon  8/25/1971      47         43  1/20/69  947
3845      Nixon  7/18/1971      47         34  1/20/69  909
3846      Nixon  6/28/1971      44         36  1/20/69  889
3847      Nixon   6/7/1971      43         32  1/20/69  868
3848      Nixon  5/17/1971      40         28  1/20/69  847
3849      Nixon  4/26/1971      47         36  1/20/69  826
3850      Nixon  3/30/1971      48         38  1/20/69  799
3851      Nixon  3/14/1971      49         36  1/20/69  783
3852      Nixon  2/22/1971      49         36  1/20/69  763
3853      Nixon  1/11/1971      55         33  1/20/69  721
3854      Nixon  12/8/1970      48         32  1/20/69  687
3855      Nixon 11/17/1970      56         29  1/20/69  666
3856      Nixon 10/14/1970      57         27  1/20/69  632
3857      Nixon  9/28/1970      51         31  1/20/69  616
3858      Nixon  9/14/1970      57         29  1/20/69  602
3859      Nixon   9/1/1970      54         30  1/20/69  589
3860      Nixon   8/2/1970      54         31  1/20/69  559
3861      Nixon  7/14/1970      60         28  1/20/69  540
3862      Nixon  6/23/1970      54         31  1/20/69  519
3863      Nixon  5/25/1970      59         28  1/20/69  490
3864      Nixon   5/3/1970      57         31  1/20/69  468
3865      Nixon  4/19/1970      56         30  1/20/69  454
3866      Nixon  3/25/1970      53         30  1/20/69  429
3867      Nixon  3/15/1970      54         34  1/20/69  419
3868      Nixon   3/2/1970      55         26  1/20/69  406
3869      Nixon   2/2/1970      60         22  1/20/69  378
3870      Nixon  1/20/1970      56         20  1/20/69  365
3871      Nixon   1/5/1970      58         20  1/20/69  350
3872      Nixon 12/30/1969      53         37  1/20/69  344
3873      Nixon 12/15/1969      56         21  1/20/69  329
3874      Nixon 11/17/1969      64         18  1/20/69  301
3875      Nixon 10/22/1969      55         28  1/20/69  275
3876      Nixon  10/7/1969      53         22  1/20/69  260
3877      Nixon  9/22/1969      54         21  1/20/69  245
3878      Nixon  9/16/1969      56         21  1/20/69  239
3879      Nixon  8/19/1969      58         18  1/20/69  211
3880      Nixon  7/29/1969      62         20  1/20/69  190
3881      Nixon  7/15/1969      57         22  1/20/69  176
3882      Nixon  6/24/1969      63         15  1/20/69  155
3883      Nixon  5/27/1969      59         14  1/20/69  127
3884      Nixon  5/20/1969      62         11  1/20/69  120
3885      Nixon   5/6/1969      62         15  1/20/69  106
3886      Nixon  4/30/1969      56         27  1/20/69  100
3887      Nixon  4/10/1969      59         11  1/20/69   80
3888      Nixon   4/1/1969      62         10  1/20/69   71
3889      Nixon  3/17/1969      65          8  1/20/69   56
3890      Nixon  2/25/1969      59          6  1/20/69   36
3891      Nixon  1/28/1969      59          5  1/20/69    8
3892    Johnson   1/6/1969      49         37 11/23/63 1871
3893    Johnson 12/10/1968      44         43 11/23/63 1844
3894    Johnson 11/14/1968      43         44 11/23/63 1818
3895    Johnson  10/1/1968      41         50 11/23/63 1774
3896    Johnson  8/12/1968      34         52 11/23/63 1724
3897    Johnson  7/16/1968      39         47 11/23/63 1697
3898    Johnson   7/1/1968      39         47 11/23/63 1682
3899    Johnson  6/18/1968      42         44 11/23/63 1669
3900    Johnson  5/28/1968      40         45 11/23/63 1648
3901    Johnson   5/7/1968      46         42 11/23/63 1627
3902    Johnson   4/9/1968      50         37 11/23/63 1599
3903    Johnson  2/27/1968      41         48 11/23/63 1557
3904    Johnson   2/6/1968      40         46 11/23/63 1536
3905    Johnson   1/9/1968      48         38 11/23/63 1508
3906    Johnson 12/12/1967      44         40 11/23/63 1480
3907    Johnson 11/21/1967      41         45 11/23/63 1459
3908    Johnson  11/1/1967      40         47 11/23/63 1439
3909    Johnson 10/11/1967      37         50 11/23/63 1418
3910    Johnson  9/19/1967      37         47 11/23/63 1396
3911    Johnson  8/29/1967      38         48 11/23/63 1375
3912    Johnson   8/8/1967      39         47 11/23/63 1354
3913    Johnson  7/18/1967      46         39 11/23/63 1333
3914    Johnson  6/27/1967      50         35 11/23/63 1312
3915    Johnson   6/7/1967      43         39 11/23/63 1292
3916    Johnson  5/16/1967      41         39 11/23/63 1270
3917    Johnson  4/24/1967      48         36 11/23/63 1248
3918    Johnson   4/4/1967      45         38 11/23/63 1228
3919    Johnson  3/14/1967      44         41 11/23/63 1207
3920    Johnson  2/21/1967      44         42 11/23/63 1186
3921    Johnson  1/31/1967      45         36 11/23/63 1165
3922    Johnson  1/12/1967      46         37 11/23/63 1146
3923    Johnson 12/13/1966      43         46 11/23/63 1116
3924    Johnson 11/15/1966      48         35 11/23/63 1088
3925    Johnson 10/26/1966      44         40 11/23/63 1068
3926    Johnson  10/6/1966      44         41 11/23/63 1048
3927    Johnson  8/23/1966      46         38 11/23/63 1004
3928    Johnson   8/3/1966      51         38 11/23/63  984
3929    Johnson  7/13/1966      55         30 11/23/63  963
3930    Johnson  6/21/1966      48         38 11/23/63  941
3931    Johnson  5/24/1966      50         32 11/23/63  913
3932    Johnson  5/10/1966      46         33 11/23/63  899
3933    Johnson  4/19/1966      53         33 11/23/63  878
3934    Johnson  3/30/1966      57         27 11/23/63  858
3935    Johnson  3/22/1966      56         28 11/23/63  850
3936    Johnson  2/15/1966      55         34 11/23/63  815
3937    Johnson  1/26/1966      61         26 11/23/63  795
3938    Johnson   1/5/1966      59         23 11/23/63  774
3939    Johnson 12/16/1965      63         25 11/23/63  754
3940    Johnson 11/16/1965      62         22 11/23/63  724
3941    Johnson  11/2/1965      64         21 11/23/63  710
3942    Johnson 10/13/1965      65         21 11/23/63  690
3943    Johnson  9/21/1965      63         23 11/23/63  668
3944    Johnson   9/1/1965      63         24 11/23/63  648
3945    Johnson  8/10/1965      65         22 11/23/63  626
3946    Johnson  7/21/1965      65         19 11/23/63  606
3947    Johnson  6/29/1965      65         20 11/23/63  584
3948    Johnson   6/9/1965      68         18 11/23/63  564
3949    Johnson  5/18/1965      70         17 11/23/63  542
3950    Johnson  4/28/1965      63         22 11/23/63  522
3951    Johnson   4/7/1965      66         21 11/23/63  501
3952    Johnson  3/16/1965      69         20 11/23/63  479
3953    Johnson  2/24/1965      68         17 11/23/63  459
3954    Johnson   2/2/1965      70         14 11/23/63  437
3955    Johnson  1/12/1965      70         15 11/23/63  416
3956    Johnson 11/25/1964      68         18 11/23/63  368
3957    Johnson  6/30/1964      73         14 11/23/63  220
3958    Johnson  6/16/1964      74         13 11/23/63  206
3959    Johnson   6/2/1964      73         12 11/23/63  192
3960    Johnson  5/20/1964      73         13 11/23/63  179
3961    Johnson   5/4/1964      75         10 11/23/63  163
3962    Johnson  4/29/1964      74         10 11/23/63  158
3963    Johnson   4/2/1964      75         11 11/23/63  131
3964    Johnson  3/17/1964      77          8 11/23/63  115
3965    Johnson   3/5/1964      79          8 11/23/63  103
3966    Johnson  2/11/1964      73          8 11/23/63   80
3967    Johnson   2/5/1964      75          7 11/23/63   74
3968    Johnson   1/7/1964      76          5 11/23/63   45
3969    Johnson 12/17/1963      73          4 11/23/63   24
3970    Johnson 12/10/1963      77          2 11/23/63   17
3971    Kennedy 11/13/1963      58         30  1/20/61 1027
3972    Kennedy  10/9/1963      58         28  1/20/61  992
3973    Kennedy  9/10/1963      56         29  1/20/61  963
3974    Kennedy  8/20/1963      62         25  1/20/61  942
3975    Kennedy  7/23/1963      60         27  1/20/61  914
3976    Kennedy  5/28/1963      63         24  1/20/61  858
3977    Kennedy   5/6/1963      64         23  1/20/61  836
3978    Kennedy   5/2/1963      63         24  1/20/61  832
3979    Kennedy   4/9/1963      65         21  1/20/61  809
3980    Kennedy  3/13/1963      66         19  1/20/61  782
3981    Kennedy  2/12/1963      70         17  1/20/61  753
3982    Kennedy  1/16/1963      73         14  1/20/61  726
3983    Kennedy 12/18/1962      75         13  1/20/61  697
3984    Kennedy 11/21/1962      72         13  1/20/61  670
3985    Kennedy 10/24/1962      60         24  1/20/61  642
3986    Kennedy  9/25/1962      62         22  1/20/61  613
3987    Kennedy  8/28/1962      67         19  1/20/61  585
3988    Kennedy  7/31/1962      65         22  1/20/61  557
3989    Kennedy   7/3/1962      68         19  1/20/61  529
3990    Kennedy  5/29/1962      70         18  1/20/61  494
3991    Kennedy   5/1/1962      73         16  1/20/61  466
3992    Kennedy   4/4/1962      77         12  1/20/61  439
3993    Kennedy   3/6/1962      79         11  1/20/61  410
3994    Kennedy  2/13/1962      77         11  1/20/61  389
3995    Kennedy  1/16/1962      78          9  1/20/61  361
3996    Kennedy  12/5/1961      76         10  1/20/61  319
3997    Kennedy 11/15/1961      79          8  1/20/61  299
